     ksi;1.initialDensity;2.initialDensity;3.initialDensity;4.initialDensity;5.initialDensity;6.initialDensity;7.initialDensity;8.initialDensity;     tau;1.inputFlow;1.bunkerOutputFlow; 1.speed;2.inputFlow; 2.speed;3.inputFlow; 3.speed;4.inputFlow; 4.speed;5.inputFlow; 5.speed;6.inputFlow; 6.speed;6.connections.7;6.connections.8;7.inputFlow; 7.speed;8.inputFlow; 8.speed
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.14000;    0.11021;           0.74912; 0.74912;    0.07554; 0.67712;           ; 0.38678;    0.00517; 0.73110;    0.00410; 1.45677;           ; 1.39599;        0.40000;        0.60000;           ; 0.72944;           ; 0.94795
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.15000;    0.11516;           0.74966; 0.74966;    0.08588; 0.65767;           ; 0.37962;    0.01428; 0.78402;    0.00000; 1.48296;           ; 1.29882;        0.40000;        0.60000;           ; 0.66652;           ; 1.09536
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.16000;    0.12017;           0.74995; 0.74995;    0.09670; 0.63809;           ; 0.37574;    0.02776; 0.83837;    0.00410; 1.49726;           ; 1.19550;        0.40000;        0.60000;           ; 0.63171;           ; 1.26033
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.17000;    0.12522;           0.74999; 0.74999;    0.10797; 0.61846;           ; 0.37519;    0.04540; 0.89330;    0.01631; 1.49932;           ; 1.08968;        0.40000;        0.60000;           ; 0.62668;           ; 1.43251
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.18000;    0.13031;           0.74978; 0.74978;    0.11963; 0.59885;           ; 0.37796;    0.06693; 0.94794;    0.03633; 1.48908;           ; 0.98511;        0.40000;        0.60000;           ; 0.65167;           ; 1.60108
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.19000;    0.13544;           0.74933; 0.74933;    0.13164; 0.57935;           ; 0.38403;    0.09201; 1.00143;    0.06366; 1.46679;           ; 0.88550;        0.40000;        0.60000;           ; 0.70548;           ; 1.75544
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.20000;    0.14059;           0.74863; 0.74863;    0.14395; 0.56003;           ; 0.39335;    0.12023; 1.05293;    0.09763; 1.43302;           ; 0.79437;        0.40000;        0.60000;           ; 0.78552;           ; 1.88590
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.21000;    0.14578;           0.74769; 0.74769;    0.15652; 0.54096;           ; 0.40584;    0.15115; 1.10162;    0.13740; 1.38858;           ; 0.71496;        0.40000;        0.60000;           ; 0.88793;           ; 1.98426
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.22000;    0.15098;           0.74650; 0.74650;    0.16930; 0.52223;           ; 0.42138;    0.18430; 1.14674;    0.18200; 1.33457;           ; 0.65007;        0.40000;        0.60000;           ; 1.00778;           ; 2.04433
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.23000;    0.15620;           0.74507; 0.74507;    0.18222; 0.50390;           ; 0.43984;    0.21913; 1.18757;    0.23033; 1.27233;           ; 0.60200;        0.40000;        0.60000;           ; 1.13930;           ; 2.06235
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.24000;    0.16143;           0.74339; 0.74339;    0.19525; 0.48605;           ; 0.46106;    0.25511; 1.22347;    0.28119; 1.20338;           ; 0.57246;        0.40000;        0.60000;           ; 1.27615;           ; 2.03718
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.25000;    0.16667;           0.74148; 0.74148;    0.20833; 0.46875;           ; 0.48483;    0.29167; 1.25388;    0.33333; 1.12942;           ; 0.56250;        0.40000;        0.60000;           ; 1.41174;           ; 1.97040
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.26000;    0.17190;           0.73933; 0.73933;    0.22141; 0.45207;           ; 0.51097;    0.32822; 1.27831;    0.38548; 1.05227;           ; 0.57246;        0.40000;        0.60000;           ; 1.53954;           ; 1.86621
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.27000;    0.17713;           0.73694; 0.73694;    0.23444; 0.43606;           ; 0.53922;    0.36420; 1.29638;    0.43634; 0.97384;           ; 0.60200;        0.40000;        0.60000;           ; 1.65339;           ; 1.73116
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.28000;    0.18235;           0.73432; 0.73432;    0.24737; 0.42081;           ; 0.56934;    0.39904; 1.30780;    0.48466; 0.89605;           ; 0.65007;        0.40000;        0.60000;           ; 1.74782;           ; 1.57372
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.29000;    0.18756;           0.73147; 0.73147;    0.26014; 0.40636;           ; 0.60107;    0.43218; 1.31240;    0.52926; 0.82083;           ; 0.71496;        0.40000;        0.60000;           ; 1.81826;           ; 1.40380
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.30000;    0.19274;           0.72839; 0.72839;    0.27271; 0.39277;           ; 0.63412;    0.46310; 1.31011;    0.56904; 0.75001;           ; 0.79437;        0.40000;        0.60000;           ; 1.86134;           ; 1.23207
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.31000;    0.19790;           0.72508; 0.72508;    0.28503; 0.38010;           ; 0.66820;    0.49133; 1.30094;    0.60301; 0.68535;           ; 0.88550;        0.40000;        0.60000;           ; 1.87497;           ; 1.06933
        ;                ;                ;                ;                ;                ;                ;                ;                ;44.32000;    0.20302;           0.72155; 0.72155;    0.29704; 0.36839;           ; 0.70300;    0.51640; 1.28507;    0.63033; 0.62843;           ; 0.98511;        0.40000;        0.60000;           ; 1.85849;           ; 0.92578
